Graph Root,Average Size,Standard Deviation,Name,Percentage
1100,3.9411764705882355,7.801055735490889,Scaffold-1,0.3
1112,1.56,0.8121525944886797,Scaffold-1,0.3
1120,4.276595744680851,5.918659247629205,Scaffold-1,0.3
1121,1.0344827586206897,0.18569533817705186,Scaffold-1,0.3
1135,7.7317073170731705,12.089301862067765,Scaffold-1,0.3
1140,6.962962962962963,2.9071347689159706,Scaffold-1,0.3
1155,1.0,0.0,Scaffold-1,0.3
1162,1.5454545454545454,0.5640760748177662,Scaffold-1,0.3
1187,2.3333333333333335,1.118033988749895,Scaffold-1,0.3
1190,1.5833333333333333,0.4982237954520136,Scaffold-1,0.3
1199,1.0,0.0,Scaffold-1,0.3
1203,1.3235294117647058,0.47485807993381707,Scaffold-1,0.3
1238,3.69811320754717,7.053599478445186,Scaffold-1,0.3
1263,1.5909090909090908,0.6583341138789852,Scaffold-1,0.3
1304,1.0,0.0,Scaffold-1,0.3
1307,4.604166666666667,8.544600343811346,Scaffold-1,0.3
1324,1.3829787234042554,0.6098179161371148,Scaffold-1,0.3
1340,1.1538461538461537,0.6126863923612269,Scaffold-1,0.3
1346,1.5833333333333333,0.4982237954520136,Scaffold-1,0.3
1352,1.0,0.0,Scaffold-1,0.3
1355,1.6571428571428573,0.7252933338781401,Scaffold-1,0.3
1359,1.0,0.0,Scaffold-1,0.3
1365,1.3414634146341464,0.4800914547021732,Scaffold-1,0.3
1369,1.5471698113207548,0.5025334943237828,Scaffold-1,0.3
1374,8.13953488372093,11.104656670897848,Scaffold-1,0.3
1391,23.558823529411764,6.373197553726349,Scaffold-1,0.3
1404,1.0,0.0,Scaffold-1,0.3
1407,1.4,0.4961389383568338,Scaffold-1,0.3
1428,1.558139534883721,0.7958919997741782,Scaffold-1,0.3
1453,1.0,0.0,Scaffold-1,0.3
1462,1.4324324324324325,0.6472394602609757,Scaffold-1,0.3
1465,1.0,0.0,Scaffold-1,0.3
1475,1.375,0.5856182356695512,Scaffold-1,0.3
1514,1.0,0.0,Scaffold-1,0.3
1520,1.0,0.0,Scaffold-1,0.3
1536,1.125,0.3535533905932738,Scaffold-1,0.3
1560,1.7,0.7889543583705186,Scaffold-1,0.3
1568,1.4722222222222223,0.506309397848002,Scaffold-1,0.3
1585,1.0606060606060606,0.24230584229877994,Scaffold-1,0.3
1593,1.0,0.0,Scaffold-1,0.3
1598,1.0,0.0,Scaffold-1,0.3
1600,1.0,0.0,Scaffold-1,0.3
1609,1.4761904761904763,0.6712963519208239,Scaffold-1,0.3
1632,1.6875,0.82915619758885,Scaffold-1,0.3
1639,1.0,0.0,Scaffold-1,0.3
2,5.722222222222222,10.357183103048115,Scaffold-1,0.3
11,2.142857142857143,1.0690449676496976,Scaffold-1,0.3
28,1.375,0.48850421045919723,Scaffold-1,0.3
78,1.0,0.0,Scaffold-1,0.3
97,1.0,0.0,Scaffold-1,0.3
132,1.5098039215686274,0.5048781642974013,Scaffold-1,0.3
197,1.4583333333333333,0.5035336128708591,Scaffold-1,0.3
204,1.302325581395349,0.4647008111181006,Scaffold-1,0.3
211,1.0,0.0,Scaffold-1,0.3
237,1.0,0.0,Scaffold-1,0.3
323,1.2857142857142858,0.7559289460184545,Scaffold-1,0.3
325,1.0,0.0,Scaffold-1,0.3
330,1.3636363636363635,0.9244162777371754,Scaffold-1,0.3
332,1.7,0.7354021529276429,Scaffold-1,0.3
359,1.435897435897436,0.6405126152203485,Scaffold-1,0.3
371,2.9245283018867925,5.5325924393673835,Scaffold-1,0.3
439,7.7254901960784315,12.967773026040437,Scaffold-1,0.3
442,1.6875,0.7192268307304401,Scaffold-1,0.3
449,28.54054054054054,16.471515134037027,Scaffold-1,0.3
461,4.095238095238095,7.713812520437904,Scaffold-1,0.3
465,1.0,0.0,Scaffold-1,0.3
495,1.0,0.0,Scaffold-1,0.3
512,1.608695652173913,0.7447075748108625,Scaffold-1,0.3
517,1.4222222222222223,0.5430925289022995,Scaffold-1,0.3
518,1.0,0.0,Scaffold-1,0.3
532,1.53125,0.7613390156652905,Scaffold-1,0.3
533,4.717391304347826,11.609695265362884,Scaffold-1,0.3
556,1.205128205128205,0.4690128030733209,Scaffold-1,0.3
626,1.0,0.0,Scaffold-1,0.3
630,1.0,0.0,Scaffold-1,0.3
659,8.36734693877551,12.940076438386772,Scaffold-1,0.3
660,1.2432432432432432,0.43495883620083997,Scaffold-1,0.3
668,1.0,0.0,Scaffold-1,0.3
722,1.3225806451612903,0.47519096331149147,Scaffold-1,0.3
735,1.6744186046511629,0.7470873676376283,Scaffold-1,0.3
782,1.5909090909090908,0.8440814966214395,Scaffold-1,0.3
785,1.0,0.0,Scaffold-1,0.3
793,1.0,0.0,Scaffold-1,0.3
814,1.0,0.0,Scaffold-1,0.3
828,1.25,0.4385290096535146,Scaffold-1,0.3
832,1.3888888888888888,0.49441323247304414,Scaffold-1,0.3
885,1.5365853658536586,0.636300281927085,Scaffold-1,0.3
905,1.372093023255814,0.4890834875635335,Scaffold-1,0.3
916,1.0,0.0,Scaffold-1,0.3
946,13.891304347826088,15.683293674579065,Scaffold-1,0.3
971,1.0,0.0,Scaffold-1,0.3
994,22.25,10.266102334520982,Scaffold-1,0.3
1001,1.3170731707317074,0.4711169913218957,Scaffold-1,0.3
1015,1.0,0.0,Scaffold-1,0.3
1029,1.7346938775510203,0.7846312882516229,Scaffold-1,0.3
1033,1.0,0.0,Scaffold-1,0.3
1054,1.5510204081632653,0.5025445456953674,Scaffold-1,0.3
1083,1.1724137931034482,0.46820062223377973,Scaffold-1,0.3
1138,1.8461538461538463,1.6251232694862383,Scaffold-1,0.3
1151,10.02127659574468,12.150307496023244,Scaffold-1,0.3
1175,2.1333333333333333,2.0655911179772892,Scaffold-1,0.3
1179,1.5813953488372092,0.6261202584752307,Scaffold-1,0.3
1182,27.0,,Scaffold-1,0.3
1189,1.0,0.0,Scaffold-1,0.3
1219,1.5,0.7977240352174656,Scaffold-1,0.3
1272,2.3333333333333335,1.2110601416389968,Scaffold-1,0.3
1279,1.564102564102564,0.7179969137476478,Scaffold-1,0.3
1289,1.2,0.40583972495671394,Scaffold-1,0.3
1312,1.0,0.0,Scaffold-1,0.3
1344,1.0,0.0,Scaffold-1,0.3
1389,1.0,0.0,Scaffold-1,0.3
1436,1.488888888888889,0.6613423753047564,Scaffold-1,0.3
1442,1.4042553191489362,0.4960528753410618,Scaffold-1,0.3
1487,1.3958333333333333,0.573884981186305,Scaffold-1,0.3
1502,1.3225806451612903,0.5408078385892442,Scaffold-1,0.3
1550,1.52,0.5099019513592785,Scaffold-1,0.3
1569,1.0,0.0,Scaffold-1,0.3
1570,1.0,0.0,Scaffold-1,0.3
1571,1.0,0.0,Scaffold-1,0.3
1612,1.394736842105263,0.4953553834402849,Scaffold-1,0.3
1618,1.0,0.0,Scaffold-1,0.3
1628,1.0,0.0,Scaffold-1,0.3
8,2.4,1.140175425099138,Scaffold-1,0.3
37,1.5238095238095237,0.5054867366041313,Scaffold-1,0.3
141,13.428571428571429,12.286267983093195,Scaffold-1,0.3
147,2.25,1.2583057392117916,Scaffold-1,0.3
194,1.3695652173913044,0.48802074874715057,Scaffold-1,0.3
230,1.5319148936170213,0.5043749394606821,Scaffold-1,0.3
310,1.037037037037037,0.19245008972987523,Scaffold-1,0.3
329,1.0,0.0,Scaffold-1,0.3
345,1.0666666666666667,0.2537081317024625,Scaffold-1,0.3
405,1.3953488372093024,0.494711791215515,Scaffold-1,0.3
414,1.0,0.0,Scaffold-1,0.3
421,1.0,0.0,Scaffold-1,0.3
429,1.4545454545454546,0.6973219687622019,Scaffold-1,0.3
437,1.0,0.0,Scaffold-1,0.3
479,1.1538461538461537,0.6126863923612269,Scaffold-1,0.3
496,1.0,0.0,Scaffold-1,0.3
524,1.0,0.0,Scaffold-1,0.3
536,1.4130434782608696,0.4978213403988641,Scaffold-1,0.3
616,1.75,0.5,Scaffold-1,0.3
618,1.0,0.0,Scaffold-1,0.3
619,1.0,0.0,Scaffold-1,0.3
634,1.0,0.0,Scaffold-1,0.3
681,1.0,0.0,Scaffold-1,0.3
707,1.0,0.0,Scaffold-1,0.3
713,4.25,6.942432457075303,Scaffold-1,0.3
720,1.697674418604651,0.7411343853763324,Scaffold-1,0.3
728,1.3953488372093024,0.6225728063646904,Scaffold-1,0.3
746,4.25,5.599744892148468,Scaffold-1,0.3
754,1.3333333333333333,1.0,Scaffold-1,0.3
767,1.0,0.0,Scaffold-1,0.3
803,26.764705882352942,13.651637316674691,Scaffold-1,0.3
821,1.0,0.0,Scaffold-1,0.3
826,1.0,,Scaffold-1,0.3
856,1.4242424242424243,0.5018903659106632,Scaffold-1,0.3
872,31.115384615384617,16.39591881677126,Scaffold-1,0.3
900,1.0,0.0,Scaffold-1,0.3
919,1.4444444444444444,0.5039526306789698,Scaffold-1,0.3
932,1.0,0.0,Scaffold-1,0.3
970,1.411764705882353,0.6089059766610501,Scaffold-1,0.3
973,23.774193548387096,9.243771515347888,Scaffold-1,0.3
1034,1.4,0.49705012174770835,Scaffold-1,0.3
1045,1.1666666666666667,0.6370220572706061,Scaffold-1,0.3
1069,1.0,0.0,Scaffold-1,0.3
1098,1.4864864864864864,0.5067117097095317,Scaffold-1,0.3
1114,1.7692307692307692,0.7766845346707768,Scaffold-1,0.3
1148,1.3902439024390243,0.4938647983247948,Scaffold-1,0.3
1163,1.0,0.0,Scaffold-1,0.3
1173,1.4166666666666667,0.6035608621222173,Scaffold-1,0.3
1197,1.0384615384615385,0.19611613513818402,Scaffold-1,0.3
1223,1.25,0.5,Scaffold-1,0.3
1231,1.3478260869565217,0.7060812450686403,Scaffold-1,0.3
1242,1.2,0.4216370213557839,Scaffold-1,0.3
1262,24.0,4.801315609179152,Scaffold-1,0.3
1278,1.7272727272727273,0.7565649822656162,Scaffold-1,0.3
1282,1.5609756097560976,0.743262419600402,Scaffold-1,0.3
1288,1.263157894736842,0.4462583499902144,Scaffold-1,0.3
1297,1.2093023255813953,0.41162509149327114,Scaffold-1,0.3
1331,1.5555555555555556,0.7247430753394788,Scaffold-1,0.3
1382,1.0,0.0,Scaffold-1,0.3
1399,1.2222222222222223,0.6666666666666667,Scaffold-1,0.3
1432,1.0,0.0,Scaffold-1,0.3
1460,1.2195121951219512,0.4190581774617469,Scaffold-1,0.3
1473,1.3783783783783783,0.4916723926983716,Scaffold-1,0.3
1486,1.0,0.0,Scaffold-1,0.3
1551,1.3142857142857143,0.4710082159536056,Scaffold-1,0.3
1567,1.2,0.4472135954999579,Scaffold-1,0.3
1577,1.4054054054054055,0.49774265212833396,Scaffold-1,0.3
1614,1.3658536585365855,0.48765241519834646,Scaffold-1,0.3
1616,1.0,0.0,Scaffold-1,0.3
1630,1.75,0.9471318934179187,Scaffold-1,0.3
66,17.333333333333332,16.58769167640619,Scaffold-1,0.3
173,2.0,1.4142135623730951,Scaffold-1,0.3
203,11.125,10.232127274981902,Scaffold-1,0.3
206,3.0,1.8708286933869707,Scaffold-1,0.3
218,1.0,0.0,Scaffold-1,0.3
224,1.0,0.0,Scaffold-1,0.3
300,1.0,0.0,Scaffold-1,0.3
304,1.3333333333333333,0.5773502691896257,Scaffold-1,0.3
319,1.0,0.0,Scaffold-1,0.3
365,1.0,0.0,Scaffold-1,0.3
374,1.0,0.0,Scaffold-1,0.3
403,1.2,0.408248290463863,Scaffold-1,0.3
411,1.2258064516129032,0.4250237185032414,Scaffold-1,0.3
546,1.6458333333333333,0.729021008754668,Scaffold-1,0.3
568,1.0,0.0,Scaffold-1,0.3
614,1.0,0.0,Scaffold-1,0.3
663,1.0,0.0,Scaffold-1,0.3
695,2.3333333333333335,1.2110601416389968,Scaffold-1,0.3
727,2.25,1.5811388300841898,Scaffold-1,0.3
732,8.046511627906977,10.847324639156076,Scaffold-1,0.3
753,1.0,0.0,Scaffold-1,0.3
776,1.6666666666666667,0.9999999999999999,Scaffold-1,0.3
914,1.0,0.0,Scaffold-1,0.3
990,13.75,24.860036777354708,Scaffold-1,0.3
1012,35.36,22.079175709251466,Scaffold-1,0.3
1072,2.3333333333333335,1.2110601416389968,Scaffold-1,0.3
1128,2.7,2.0027758514399734,Scaffold-1,0.3
1157,18.767441860465116,12.578964317467108,Scaffold-1,0.3
1180,2.1538461538461537,2.379525536696095,Scaffold-1,0.3
1220,1.0384615384615385,0.19611613513818402,Scaffold-1,0.3
1254,1.2222222222222223,0.6666666666666667,Scaffold-1,0.3
1298,1.03125,0.1767766952966369,Scaffold-1,0.3
1305,1.2666666666666666,0.44721359549995804,Scaffold-1,0.3
1314,1.0,0.0,Scaffold-1,0.3
1333,1.2,0.6324555320336759,Scaffold-1,0.3
1339,1.03125,0.1767766952966369,Scaffold-1,0.3
1343,1.7575757575757576,1.3235913037618294,Scaffold-1,0.3
1596,1.4444444444444444,0.5025189076296062,Scaffold-1,0.3
30,10.333333333333334,6.531972647421808,Scaffold-1,0.3
33,3.5,2.1213203435596424,Scaffold-1,0.3
49,2.3333333333333335,2.23606797749979,Scaffold-1,0.3
126,1.673913043478261,0.4739595775584878,Scaffold-1,0.3
196,2.0,1.0,Scaffold-1,0.3
339,1.3103448275862069,0.4708236154307584,Scaffold-1,0.3
372,24.666666666666668,22.546248764114473,Scaffold-1,0.3
397,1.8333333333333333,1.1690451944500122,Scaffold-1,0.3
426,9.924528301886792,21.804947441952226,Scaffold-1,0.3
433,2.6666666666666665,1.1547005383792515,Scaffold-1,0.3
534,1.0,0.0,Scaffold-1,0.3
535,1.0416666666666667,0.2041241452319315,Scaffold-1,0.3
629,1.0,0.0,Scaffold-1,0.3
664,1.0,0.0,Scaffold-1,0.3
677,1.0,0.0,Scaffold-1,0.3
741,1.0,0.0,Scaffold-1,0.3
809,1.0,0.0,Scaffold-1,0.3
846,1.0344827586206897,0.1856953381770519,Scaffold-1,0.3
906,1.28125,0.45680340939917435,Scaffold-1,0.3
923,1.0,0.0,Scaffold-1,0.3
952,7.428571428571429,12.358206776279262,Scaffold-1,0.3
1062,1.0,0.0,Scaffold-1,0.3
1105,1.3823529411764706,0.4932702180563817,Scaffold-1,0.3
1153,1.8837209302325582,0.8225773179922387,Scaffold-1,0.3
1196,1.372093023255814,0.4890834875635335,Scaffold-1,0.3
1291,1.65625,0.745280852019624,Scaffold-1,0.3
1313,1.0,0.0,Scaffold-1,0.3
1446,1.0,0.0,Scaffold-1,0.3
1447,1.4545454545454546,0.8201995322647243,Scaffold-1,0.3
1480,1.875,0.6408699444616557,Scaffold-1,0.3
1625,1.0,0.0,Scaffold-1,0.3
114,1.0,,Scaffold-1,0.3
167,20.0,17.435595774162696,Scaffold-1,0.3
209,2.6666666666666665,1.5275252316519465,Scaffold-1,0.3
338,1.25,0.43915503282683993,Scaffold-1,0.3
627,1.0,0.0,Scaffold-1,0.3
670,1.0,0.0,Scaffold-1,0.3
678,1.0,0.0,Scaffold-1,0.3
738,1.2857142857142858,0.45834924851410563,Scaffold-1,0.3
1052,2.75,1.707825127659933,Scaffold-1,0.3
1167,1.0,0.0,Scaffold-1,0.3
1221,2.5,0.7071067811865476,Scaffold-1,0.3
1233,1.75,0.9574271077563381,Scaffold-1,0.3
1287,1.3888888888888888,0.49441323247304414,Scaffold-1,0.3
1321,2.0,1.0,Scaffold-1,0.3
1345,1.1428571428571428,0.37796447300922725,Scaffold-1,0.3
1463,1.5,1.6052797503622467,Scaffold-1,0.3
1562,1.6744186046511629,0.9186151645809069,Scaffold-1,0.3
1603,1.3333333333333333,0.5773502691896257,Scaffold-1,0.3
5,5.0,4.0,Scaffold-1,0.3
80,1.3962264150943395,0.49379311463208475,Scaffold-1,0.3
385,2.6666666666666665,0.5773502691896258,Scaffold-1,0.3
466,1.1428571428571428,0.3779644730092273,Scaffold-1,0.3
468,1.3333333333333333,0.5773502691896257,Scaffold-1,0.3
778,1.0,0.0,Scaffold-1,0.3
1101,1.0,,Scaffold-1,0.3
1113,1.0,0.0,Scaffold-1,0.3
1206,1.0,,Scaffold-1,0.3
1247,1.1176470588235294,0.3270349700838643,Scaffold-1,0.3
1377,1.0,0.0,Scaffold-1,0.3
1400,1.2,0.4472135954999579,Scaffold-1,0.3
1418,1.0,0.0,Scaffold-1,0.3
1476,1.0,0.0,Scaffold-1,0.3
1488,1.375,1.0606601717798212,Scaffold-1,0.3
1495,1.6,0.5477225575051661,Scaffold-1,0.3
1515,1.0344827586206897,0.1856953381770519,Scaffold-1,0.3
1538,1.0,0.0,Scaffold-1,0.3
1557,1.0,0.0,Scaffold-1,0.3
1574,1.0,0.0,Scaffold-1,0.3
36,8.4,13.202272531651513,Scaffold-1,0.3
331,6.333333333333333,10.801234497346433,Scaffold-1,0.3
353,1.6,0.5477225575051661,Scaffold-1,0.3
370,1.0,0.0,Scaffold-1,0.3
822,1.2857142857142858,0.7559289460184545,Scaffold-1,0.3
1078,1.0,,Scaffold-1,0.3
1093,1.6666666666666667,1.1547005383792517,Scaffold-1,0.3
1094,1.0,0.0,Scaffold-1,0.3
1095,1.8333333333333333,1.6020819787597222,Scaffold-1,0.3
1103,1.5,1.0,Scaffold-1,0.3
1204,1.0,0.0,Scaffold-1,0.3
1378,2.3333333333333335,1.5275252316519465,Scaffold-1,0.3
1419,1.4054054054054055,0.497742652128334,Scaffold-1,0.3
1479,1.0,0.0,Scaffold-1,0.3
1490,1.0,0.0,Scaffold-1,0.3
131,7.333333333333333,13.079245645933357,Scaffold-1,0.3
363,1.6666666666666667,0.816496580927726,Scaffold-1,0.3
453,1.34375,0.48255870443481425,Scaffold-1,0.3
539,1.0,0.0,Scaffold-1,0.3
589,1.0,,Scaffold-1,0.3
658,1.0,0.0,Scaffold-1,0.3
766,1.1666666666666667,0.408248290463863,Scaffold-1,0.3
781,3.3333333333333335,4.183300132670378,Scaffold-1,0.3
874,3.0,2.280350850198276,Scaffold-1,0.3
913,1.0,0.0,Scaffold-1,0.3
924,1.0,0.0,Scaffold-1,0.3
974,1.2222222222222223,0.6666666666666667,Scaffold-1,0.3
984,1.0,0.0,Scaffold-1,0.3
1136,2.0,,Scaffold-1,0.3
17,16.071428571428573,13.741930699165215,Scaffold-1,0.3
69,1.6,0.5477225575051661,Scaffold-1,0.3
157,2.0,1.0,Scaffold-1,0.3
324,2.0,0.0,Scaffold-1,0.3
459,1.0,0.0,Scaffold-1,0.3
592,1.0,0.0,Scaffold-1,0.3
669,1.0,0.0,Scaffold-1,0.3
784,1.037037037037037,0.19245008972987523,Scaffold-1,0.3
964,1.0,0.0,Scaffold-1,0.3
1018,1.25,0.5,Scaffold-1,0.3
1107,1.0,0.0,Scaffold-1,0.3
1156,1.0,0.0,Scaffold-1,0.3
1224,1.0,0.0,Scaffold-1,0.3
1392,1.6,0.8944271909999159,Scaffold-1,0.3
1455,1.0,0.0,Scaffold-1,0.3
1457,1.04,0.2,Scaffold-1,0.3
23,2.0,0.7071067811865476,Scaffold-1,0.3
85,2.0,1.4142135623730951,Scaffold-1,0.3
388,1.0,0.0,Scaffold-1,0.3
486,1.0,0.0,Scaffold-1,0.3
612,1.2857142857142858,0.48795003647426666,Scaffold-1,0.3
835,1.0,0.0,Scaffold-1,0.3
880,3.5,2.8809720581775866,Scaffold-1,0.3
977,1.0,0.0,Scaffold-1,0.3
1205,4.4,3.5962943891363137,Scaffold-1,0.3
1435,1.7,0.8232726023485646,Scaffold-1,0.3
1452,1.0,0.0,Scaffold-1,0.3
1464,1.0,0.0,Scaffold-1,0.3
1555,1.0,0.0,Scaffold-1,0.3
440,1.25,0.5,Scaffold-1,0.3
485,1.0,,Scaffold-1,0.3
487,1.0,0.0,Scaffold-1,0.3
593,1.0,0.0,Scaffold-1,0.3
653,1.0,0.0,Scaffold-1,0.3
750,15.4,13.86722755275906,Scaffold-1,0.3
836,1.0,0.0,Scaffold-1,0.3
936,1.12,0.439696865275764,Scaffold-1,0.3
985,1.0,0.0,Scaffold-1,0.3
1239,1.0,0.0,Scaffold-1,0.3
1266,1.0,0.0,Scaffold-1,0.3
1326,14.5,16.263455967290593,Scaffold-1,0.3
1356,1.0,0.0,Scaffold-1,0.3
1434,1.0,0.0,Scaffold-1,0.3
1448,1.0384615384615385,0.196116135138184,Scaffold-1,0.3
1588,1.5,0.7071067811865476,Scaffold-1,0.3
326,1.0,0.0,Scaffold-1,0.3
408,1.0,0.0,Scaffold-1,0.3
451,1.25,0.5,Scaffold-1,0.3
467,2.3333333333333335,1.5275252316519468,Scaffold-1,0.3
538,1.4285714285714286,0.7867957924694432,Scaffold-1,0.3
631,1.0,0.0,Scaffold-1,0.3
1092,1.25,0.5,Scaffold-1,0.3
1215,2.25,1.5,Scaffold-1,0.3
1332,1.0,0.0,Scaffold-1,0.3
1528,1.0,0.0,Scaffold-1,0.3
134,2.5,1.2909944487358056,Scaffold-1,0.3
312,2.0,,Scaffold-1,0.3
551,1.0,0.0,Scaffold-1,0.3
671,1.25,0.5,Scaffold-1,0.3
718,2.0,,Scaffold-1,0.3
804,2.0,,Scaffold-1,0.3
992,1.0,0.0,Scaffold-1,0.3
1281,2.142857142857143,1.9518001458970666,Scaffold-1,0.3
1441,1.5,0.7071067811865476,Scaffold-1,0.3
105,6.25,7.88986691902975,Scaffold-1,0.3
321,5.0,,Scaffold-1,0.3
430,1.6666666666666667,0.5773502691896257,Scaffold-1,0.3
514,4.625,10.253048327204938,Scaffold-1,0.3
800,1.6666666666666667,0.5773502691896257,Scaffold-1,0.3
928,2.0,0.0,Scaffold-1,0.3
961,1.8,0.8366600265340756,Scaffold-1,0.3
969,1.0,0.0,Scaffold-1,0.3
1058,1.0,,Scaffold-1,0.3
1130,1.6666666666666667,1.1547005383792517,Scaffold-1,0.3
1338,1.0,0.0,Scaffold-1,0.3
190,14.272727272727273,12.775687136830715,Scaffold-1,0.3
229,13.714285714285714,12.023785950000464,Scaffold-1,0.3
378,1.0,0.0,Scaffold-1,0.3
383,1.0,0.0,Scaffold-1,0.3
504,3.0,,Scaffold-1,0.3
1198,5.333333333333333,1.1547005383792517,Scaffold-1,0.3
1207,7.333333333333333,8.386497083606084,Scaffold-1,0.3
1240,1.0,0.0,Scaffold-1,0.3
79,23.0,,Scaffold-1,0.3
303,1.0,0.0,Scaffold-1,0.3
464,1.0,,Scaffold-1,0.3
530,2.3333333333333335,1.5275252316519465,Scaffold-1,0.3
615,1.0,0.0,Scaffold-1,0.3
1164,1.0,0.0,Scaffold-1,0.3
1211,1.0,0.0,Scaffold-1,0.3
484,2.0,0.7071067811865476,Scaffold-1,0.3
515,2.0,2.0,Scaffold-1,0.3
764,1.3333333333333333,0.5773502691896257,Scaffold-1,0.3
1096,7.181818181818182,8.072399665752208,Scaffold-1,0.3
1176,1.0,0.0,Scaffold-1,0.3
1576,1.0,0.0,Scaffold-1,0.3
154,35.833333333333336,20.692188542217245,Scaffold-1,0.3
222,1.3333333333333333,0.5773502691896257,Scaffold-1,0.3
424,1.0,,Scaffold-1,0.3
667,1.2,0.4216370213557839,Scaffold-1,0.3
1565,5.0,,Scaffold-1,0.3
160,2.0,1.4142135623730951,Scaffold-1,0.3
361,25.0,32.526911934581186,Scaffold-1,0.3
980,1.0,,Scaffold-1,0.3
1200,16.5,14.774978849392646,Scaffold-1,0.3
1573,1.2222222222222223,0.6666666666666667,Scaffold-1,0.3
235,2.2,0.8366600265340756,Scaffold-1,0.3
842,1.0,0.0,Scaffold-1,0.3
899,2.75,2.8722813232690143,Scaffold-1,0.3
1081,1.0,0.0,Scaffold-1,0.3
478,3.0,0.0,Scaffold-1,0.3
525,1.4,0.8944271909999161,Scaffold-1,0.3
601,1.0,,Scaffold-1,0.3
674,1.2857142857142858,0.7559289460184545,Scaffold-1,0.3
795,2.0,,Scaffold-1,0.3
1290,8.857142857142858,11.795883059053152,Scaffold-1,0.3
1421,1.0,0.0,Scaffold-1,0.3
1474,1.6666666666666667,0.5773502691896257,Scaffold-1,0.3
1516,1.3333333333333333,0.5773502691896257,Scaffold-1,0.3
193,3.6666666666666665,5.125101625008686,Scaffold-1,0.3
232,2.0,1.0,Scaffold-1,0.3
428,4.0,,Scaffold-1,0.3
979,1.1666666666666667,0.408248290463863,Scaffold-1,0.3
1064,1.0,0.0,Scaffold-1,0.3
1127,1.0,0.0,Scaffold-1,0.3
1193,19.0,,Scaffold-1,0.3
1244,1.5,1.0,Scaffold-1,0.3
1255,1.0,0.0,Scaffold-1,0.3
1258,1.5,0.7071067811865476,Scaffold-1,0.3
1363,1.0,0.0,Scaffold-1,0.3
1542,1.0,0.0,Scaffold-1,0.3
375,1.1666666666666667,0.408248290463863,Scaffold-1,0.3
823,1.5,0.7071067811865476,Scaffold-1,0.3
1394,5.666666666666667,6.350852961085883,Scaffold-1,0.3
1535,1.3,0.9486832980505139,Scaffold-1,0.3
422,1.0,0.0,Scaffold-1,0.3
777,3.0,,Scaffold-1,0.3
1213,1.0,0.0,Scaffold-1,0.3
399,1.0,,Scaffold-1,0.3
455,10.0,14.730919862656235,Scaffold-1,0.3
497,1.0,,Scaffold-1,0.3
682,1.0,0.0,Scaffold-1,0.3
1261,1.2857142857142858,0.7559289460184545,Scaffold-1,0.3
1354,1.5,0.5773502691896257,Scaffold-1,0.3
1413,1.1666666666666667,0.408248290463863,Scaffold-1,0.3
1484,1.0,0.0,Scaffold-1,0.3
1534,1.6666666666666667,1.2110601416389966,Scaffold-1,0.3
603,1.0,0.0,Scaffold-1,0.3
1222,1.0,0.0,Scaffold-1,0.3
1393,1.0,,Scaffold-1,0.3
1627,1.0,0.0,Scaffold-1,0.3
216,13.0,15.556349186104045,Scaffold-1,0.3
346,1.5,0.7071067811865476,Scaffold-1,0.3
602,1.125,0.3535533905932738,Scaffold-1,0.3
639,1.0,,Scaffold-1,0.3
788,1.0,0.0,Scaffold-1,0.3
1109,2.5,2.1213203435596424,Scaffold-1,0.3
43,13.333333333333334,6.919449969382528,Scaffold-1,0.3
625,1.0,,Scaffold-1,0.3
1183,2.0,,Scaffold-1,0.3
1371,3.0,,Scaffold-1,0.3
1652,2.0,,Scaffold-1,0.3
559,2.25,1.2583057392117916,Scaffold-1,0.3
605,1.0,,Scaffold-1,0.3
943,1.0,,Scaffold-1,0.3
1349,8.333333333333334,12.701705922171765,Scaffold-1,0.3
1384,1.6666666666666667,1.2110601416389966,Scaffold-1,0.3
1482,1.0,,Scaffold-1,0.3
566,1.3333333333333333,0.5773502691896257,Scaffold-1,0.3
586,21.5,24.748737341529164,Scaffold-1,0.3
647,1.0,0.0,Scaffold-1,0.3
783,6.666666666666667,13.880441875771343,Scaffold-1,0.3
1099,4.0,4.242640687119285,Scaffold-1,0.3
46,2.3333333333333335,0.5773502691896258,Scaffold-1,0.3
416,1.0,0.0,Scaffold-1,0.3
423,1.0,,Scaffold-1,0.3
648,3.75,3.774917217635375,Scaffold-1,0.3
662,1.1428571428571428,0.3779644730092273,Scaffold-1,0.3
1494,1.0,,Scaffold-1,0.3
1548,1.0,,Scaffold-1,0.3
859,3.0,1.4142135623730951,Scaffold-1,0.3
356,1.5,0.7071067811865476,Scaffold-1,0.3
751,2.0,1.4142135623730951,Scaffold-1,0.3
1273,3.0,1.7320508075688772,Scaffold-1,0.3
1358,1.5,0.7071067811865476,Scaffold-1,0.3
1416,1.0,,Scaffold-1,0.3
1626,1.0,0.0,Scaffold-1,0.3
369,1.0,0.0,Scaffold-1,0.3
633,1.0,0.0,Scaffold-1,0.3
673,1.0,0.0,Scaffold-1,0.3
922,1.0,,Scaffold-1,0.3
1295,8.0,9.899494936611665,Scaffold-1,0.3
1425,2.3333333333333335,2.3094010767585034,Scaffold-1,0.3
519,1.2857142857142858,0.7559289460184545,Scaffold-1,0.3
948,1.0,,Scaffold-1,0.3
1042,17.0,,Scaffold-1,0.3
1505,2.0,0.0,Scaffold-1,0.3
1580,1.0,,Scaffold-1,0.3
